# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 15-Sep-2026 10:14:34
# ---------------------------------------------------------------------
# ==============================================================================
# DUMP command line: -s F -pcs -PE 0-1500 -dE 1 -v 
# ==============================================================================
#
# Atom: F
#   nuclear charge:    9
#   total electrons:   9
#   total charge:     +0
#   configuration: 1s2_2s2_2p5
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# SCF procedure:
#   max iteration =  100
#   convergence for energy  =  1.0E-07
#   convergence for density =  1.0E-06
#   mixing ratio =  0.60 of new potentials
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# iter    E(orb)   E(exch)   E(Coul)     E(J)*      E(total)     diff.
#    1 -151.8750  -19.4296  -52.4877   78.3938  -223.7922942  2.24E+02
#    2  -41.5150   -8.5312  -10.6583   22.0332   -60.7045343 -1.63E+02
#    3  -69.9770  -15.0164  -37.2729   57.2947  -122.2663194  6.16E+01
#    4  -58.5224  -13.8176  -32.7109   51.1344  -105.0509413 -1.72E+01
#    5  -57.3451  -13.9028  -33.0001   51.5372  -104.2480457 -8.03E-01
#    6  -56.6509  -13.8762  -32.8822   51.3838  -103.4093603 -8.39E-01
#    7  -56.4576  -13.8859  -32.9149   51.4295  -103.2584250 -1.51E-01
#    8  -56.3546  -13.8828  -32.9013   51.4118  -103.1387637 -1.20E-01
#    9  -56.3231  -13.8841  -32.9059   51.4180  -103.1130808 -2.57E-02
#   10  -56.3070  -13.8837  -32.9040   51.4156  -103.0946536 -1.84E-02
#   11  -56.3019  -13.8839  -32.9046   51.4164  -103.0903674 -4.29E-03
#   12  -56.2994  -13.8838  -32.9044   51.4161  -103.0875148 -2.85E-03
#   13  -56.2985  -13.8838  -32.9044   51.4162  -103.0868107 -7.04E-04
#   14  -56.2982  -13.8838  -32.9044   51.4162  -103.0863698 -4.41E-04
#   15  -56.2980  -13.8838  -32.9044   51.4162  -103.0862554 -1.14E-04
#   16  -56.2980  -13.8838  -32.9044   51.4162  -103.0861873 -6.81E-05
#   17  -56.2979  -13.8838  -32.9044   51.4162  -103.0861688 -1.85E-05
#   18  -56.2979  -13.8838  -32.9044   51.4162  -103.0861583 -1.05E-05
#   19  -56.2979  -13.8838  -32.9044   51.4162  -103.0861554 -2.96E-06
#   20  -56.2979  -13.8838  -32.9044   51.4162  -103.0861537 -1.63E-06
#   21  -56.2979  -13.8838  -32.9044   51.4162  -103.0861533 -4.74E-07
#   22  -56.2979  -13.8838  -32.9044   51.4162  -103.0861530 -2.52E-07
#   23  -56.2979  -13.8838  -32.9044   51.4162  -103.0861529 -7.57E-08
# --------------------------------------------------------------------
#       -56.2979  -13.8838  -32.9044   51.4162  -103.0861529 converged
#
# SCF converged after   23 iterations
#   energy convergence  = -7.567E-08
#   density convergence =  1.397E-08
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =     -56.29792563  [     -1531.94 eV ]
#   (SUM of E_kin) =     102.73394312
#   (Effec. pot E) =    -159.03186875
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =     102.73394312
#   E Latter corr  =      -0.07231104
#   Nuc-Elec pot E =    -243.28013546    One-Elec E =    -140.61850339
#
#   Hartree E      =      51.41616573
#   Exchange E     =     -13.88381527
#   Correlation E  =       0.00000000    Two-Elec E =      37.53235045
#   ---------------------------------
#   Total Energy   =    -103.08615294  [     -2805.12 eV ]
#
#                E(0)        E(1)
# |E_TOT|    -1531.94    -2805.12
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2   -25.26943658    -687.616327    1027.100962
#   2s       2    -1.31725605     -35.844359     119.982637
#   2p       5    -0.62490807     -17.004613     100.273103
#
#              1s        2s        2p
# |SCF|   -687.62    -35.84    -17.00
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.175       0.041       3.005     1.8E-07
#   2s       0.979       1.169      13.310    -3.2E-08
#   2p       1.049       1.475      19.030    -1.5E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    3898
#   continuum_rmax(a.u.)  =      19.490 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s           2s           2p 
#                                           2 1 -   508.00 0       4.12961E-03
#                                           2 1 -   508.00 2       1.07585E-02
#
   525.00000  5.58664E-02  0.00000E+00  3.43747E-02  2.14917E-02
#
#                       P.E. =   526.00     n,l -        E,l             R_int
#                                           2 0 -   490.16 1      -1.81465E-02
#                                           2 1 -   509.00 0       4.11479E-03
#                                           2 1 -   509.00 2       1.07157E-02
#
   526.00000  5.55963E-02  0.00000E+00  3.42338E-02  2.13625E-02
#
#                       P.E. =   527.00     n,l -        E,l             R_int
#                                           2 0 -   491.16 1      -1.80921E-02
#                                           2 1 -   510.00 0       4.10005E-03
#                                           2 1 -   510.00 2       1.06730E-02
#
   527.00000  5.53279E-02  0.00000E+00  3.40937E-02  2.12343E-02
#
#                       P.E. =   528.00     n,l -        E,l             R_int
#                                           2 0 -   492.16 1      -1.80380E-02
#                                           2 1 -   511.00 0       4.08538E-03
#                                           2 1 -   511.00 2       1.06306E-02
#
   528.00000  5.50614E-02  0.00000E+00  3.39544E-02  2.11070E-02
#
#                       P.E. =   529.00     n,l -        E,l             R_int
#                                           2 0 -   493.16 1      -1.79841E-02
#                                           2 1 -   512.00 0       4.07080E-03
#                                           2 1 -   512.00 2       1.05884E-02
#
   529.00000  5.47965E-02  0.00000E+00  3.38159E-02  2.09807E-02
#
#                       P.E. =   530.00     n,l -        E,l             R_int
#                                           2 0 -   494.16 1      -1.79305E-02
#                                           2 1 -   513.00 0       4.05629E-03
#                                           2 1 -   513.00 2       1.05465E-02
#
   530.00000  5.45334E-02  0.00000E+00  3.36781E-02  2.08553E-02
#
#                       P.E. =   531.00     n,l -        E,l             R_int
#                                           2 0 -   495.16 1      -1.78772E-02
#                                           2 1 -   514.00 0       4.04185E-03
#                                           2 1 -   514.00 2       1.05048E-02
#
   531.00000  5.42721E-02  0.00000E+00  3.35411E-02  2.07309E-02
#
#                       P.E. =   532.00     n,l -        E,l             R_int
#                                           2 0 -   496.16 1      -1.78241E-02
#                                           2 1 -   515.00 0       4.02750E-03
#                                           2 1 -   515.00 2       1.04634E-02
#
   532.00000  5.40124E-02  0.00000E+00  3.34049E-02  2.06074E-02
#
#                       P.E. =   533.00     n,l -        E,l             R_int
#                                           2 0 -   497.16 1      -1.77712E-02
#                                           2 1 -   516.00 0       4.01322E-03
#                                           2 1 -   516.00 2       1.04221E-02
#
   533.00000  5.37544E-02  0.00000E+00  3.32695E-02  2.04849E-02
#
#                       P.E. =   534.00     n,l -        E,l             R_int
#                                           2 0 -   498.16 1      -1.77186E-02
#                                           2 1 -   517.00 0       3.99901E-03
#                                           2 1 -   517.00 2       1.03811E-02
#
   534.00000  5.34980E-02  0.00000E+00  3.31348E-02  2.03633E-02
#
#                       P.E. =   535.00     n,l -        E,l             R_int
#                                           2 0 -   499.16 1      -1.76662E-02
#                                           2 1 -   518.00 0       3.98487E-03
#                                           2 1 -   518.00 2       1.03403E-02
#
   535.00000  5.32434E-02  0.00000E+00  3.30008E-02  2.02425E-02
#
#                       P.E. =   536.00     n,l -        E,l             R_int
#                                           2 0 -   500.16 1      -1.76140E-02
#                                           2 1 -   519.00 0       3.97082E-03
#                                           2 1 -   519.00 2       1.02998E-02
#
   536.00000  5.29903E-02  0.00000E+00  3.28676E-02  2.01227E-02
#
#                       P.E. =   537.00     n,l -        E,l             R_int
#                                           2 0 -   501.16 1      -1.75621E-02
#                                           2 1 -   520.00 0       3.95683E-03
#                                           2 1 -   520.00 2       1.02595E-02
#
   537.00000  5.27389E-02  0.00000E+00  3.27351E-02  2.00038E-02
#
#                       P.E. =   538.00     n,l -        E,l             R_int
#                                           2 0 -   502.16 1      -1.75105E-02
#                                           2 1 -   521.00 0       3.94291E-03
#                                           2 1 -   521.00 2       1.02194E-02
#
   538.00000  5.24891E-02  0.00000E+00  3.26034E-02  1.98858E-02
#
#                       P.E. =   539.00     n,l -        E,l             R_int
#                                           2 0 -   503.16 1      -1.74590E-02
#                                           2 1 -   522.00 0       3.92907E-03
#                                           2 1 -   522.00 2       1.01795E-02
#
   539.00000  5.22410E-02  0.00000E+00  3.24724E-02  1.97686E-02
#
#                       P.E. =   540.00     n,l -        E,l             R_int
#                                           2 0 -   504.16 1      -1.74078E-02
#                                           2 1 -   523.00 0       3.91530E-03
#                                           2 1 -   523.00 2       1.01398E-02
#
   540.00000  5.19944E-02  0.00000E+00  3.23421E-02  1.96523E-02
#
#                       P.E. =   541.00     n,l -        E,l             R_int
#                                           2 0 -   505.16 1      -1.73568E-02
#                                           2 1 -   524.00 0       3.90160E-03
#                                           2 1 -   524.00 2       1.01004E-02
#
   541.00000  5.17494E-02  0.00000E+00  3.22125E-02  1.95369E-02
#
#                       P.E. =   542.00     n,l -        E,l             R_int
#                                           2 0 -   506.16 1      -1.73061E-02
#                                           2 1 -   525.00 0       3.88798E-03
#                                           2 1 -   525.00 2       1.00611E-02
#
   542.00000  5.15059E-02  0.00000E+00  3.20836E-02  1.94223E-02
#
#                       P.E. =   543.00     n,l -        E,l             R_int
#                                           2 0 -   507.16 1      -1.72556E-02
#                                           2 1 -   526.00 0       3.87442E-03
#                                           2 1 -   526.00 2       1.00221E-02
#
   543.00000  5.12640E-02  0.00000E+00  3.19554E-02  1.93086E-02
#
#                       P.E. =   544.00     n,l -        E,l             R_int
#                                           2 0 -   508.16 1      -1.72053E-02
#                                           2 1 -   527.00 0       3.86093E-03
#                                           2 1 -   527.00 2       9.98332E-03
#
   544.00000  5.10236E-02  0.00000E+00  3.18279E-02  1.91957E-02
#
#                       P.E. =   545.00     n,l -        E,l             R_int
#                                           2 0 -   509.16 1      -1.71552E-02
#                                           2 1 -   528.00 0       3.84751E-03
#                                           2 1 -   528.00 2       9.94474E-03
#
   545.00000  5.07848E-02  0.00000E+00  3.17011E-02  1.90837E-02
#
#                       P.E. =   546.00     n,l -        E,l             R_int
#                                           2 0 -   510.16 1      -1.71054E-02
#                                           2 1 -   529.00 0       3.83416E-03
#                                           2 1 -   529.00 2       9.90636E-03
#
   546.00000  5.05475E-02  0.00000E+00  3.15750E-02  1.89724E-02
#
#                       P.E. =   547.00     n,l -        E,l             R_int
#                                           2 0 -   511.16 1      -1.70558E-02
#                                           2 1 -   530.00 0       3.82087E-03
#                                           2 1 -   530.00 2       9.86819E-03
#
   547.00000  5.03116E-02  0.00000E+00  3.14496E-02  1.88620E-02
#
#                       P.E. =   548.00     n,l -        E,l             R_int
#                                           2 0 -   512.16 1      -1.70064E-02
#                                           2 1 -   531.00 0       3.80766E-03
#                                           2 1 -   531.00 2       9.83023E-03
#
   548.00000  5.00773E-02  0.00000E+00  3.13249E-02  1.87524E-02
#
#                       P.E. =   549.00     n,l -        E,l             R_int
#                                           2 0 -   513.16 1      -1.69572E-02
#                                           2 1 -   532.00 0       3.79451E-03
#                                           2 1 -   532.00 2       9.79248E-03
#
   549.00000  4.98445E-02  0.00000E+00  3.12008E-02  1.86436E-02
#
#                       P.E. =   550.00     n,l -        E,l             R_int
#                                           2 0 -   514.16 1      -1.69082E-02
#                                           2 1 -   533.00 0       3.78143E-03
#                                           2 1 -   533.00 2       9.75493E-03
#
   550.00000  4.96131E-02  0.00000E+00  3.10774E-02  1.85356E-02
#
#                       P.E. =   551.00     n,l -        E,l             R_int
#                                           2 0 -   515.16 1      -1.68595E-02
#                                           2 1 -   534.00 0       3.76841E-03
#                                           2 1 -   534.00 2       9.71758E-03
#
   551.00000  4.93831E-02  0.00000E+00  3.09547E-02  1.84284E-02
#
#                       P.E. =   552.00     n,l -        E,l             R_int
#                                           2 0 -   516.16 1      -1.68110E-02
#                                           2 1 -   535.00 0       3.75546E-03
#                                           2 1 -   535.00 2       9.68044E-03
#
   552.00000  4.91546E-02  0.00000E+00  3.08326E-02  1.83220E-02
#
#                       P.E. =   553.00     n,l -        E,l             R_int
#                                           2 0 -   517.16 1      -1.67627E-02
#                                           2 1 -   536.00 0       3.74258E-03
#                                           2 1 -   536.00 2       9.64350E-03
#
   553.00000  4.89275E-02  0.00000E+00  3.07112E-02  1.82164E-02
#
#                       P.E. =   554.00     n,l -        E,l             R_int
#                                           2 0 -   518.16 1      -1.67146E-02
#                                           2 1 -   537.00 0       3.72976E-03
#                                           2 1 -   537.00 2       9.60675E-03
#
   554.00000  4.87019E-02  0.00000E+00  3.05904E-02  1.81115E-02
#
#                       P.E. =   555.00     n,l -        E,l             R_int
#                                           2 0 -   519.16 1      -1.66667E-02
#                                           2 1 -   538.00 0       3.71700E-03
#                                           2 1 -   538.00 2       9.57021E-03
#
   555.00000  4.84777E-02  0.00000E+00  3.04703E-02  1.80073E-02
#
#                       P.E. =   556.00     n,l -        E,l             R_int
#                                           2 0 -   520.16 1      -1.66190E-02
#                                           2 1 -   539.00 0       3.70431E-03
#                                           2 1 -   539.00 2       9.53386E-03
#
   556.00000  4.82548E-02  0.00000E+00  3.03508E-02  1.79040E-02
#
#                       P.E. =   557.00     n,l -        E,l             R_int
#                                           2 0 -   521.16 1      -1.65715E-02
#                                           2 1 -   540.00 0       3.69168E-03
#                                           2 1 -   540.00 2       9.49770E-03
#
   557.00000  4.80333E-02  0.00000E+00  3.02320E-02  1.78014E-02
#
#                       P.E. =   558.00     n,l -        E,l             R_int
#                                           2 0 -   522.16 1      -1.65243E-02
#                                           2 1 -   541.00 0       3.67912E-03
#                                           2 1 -   541.00 2       9.46174E-03
#
   558.00000  4.78132E-02  0.00000E+00  3.01137E-02  1.76995E-02
#
#                       P.E. =   559.00     n,l -        E,l             R_int
#                                           2 0 -   523.16 1      -1.64772E-02
#                                           2 1 -   542.00 0       3.66662E-03
#                                           2 1 -   542.00 2       9.42597E-03
#
   559.00000  4.75945E-02  0.00000E+00  2.99962E-02  1.75984E-02
#
#                       P.E. =   560.00     n,l -        E,l             R_int
#                                           2 0 -   524.16 1      -1.64304E-02
#                                           2 1 -   543.00 0       3.65418E-03
#                                           2 1 -   543.00 2       9.39039E-03
#
   560.00000  4.73771E-02  0.00000E+00  2.98792E-02  1.74979E-02
#
#                       P.E. =   561.00     n,l -        E,l             R_int
#                                           2 0 -   525.16 1      -1.63837E-02
#                                           2 1 -   544.00 0       3.64180E-03
#                                           2 1 -   544.00 2       9.35500E-03
#
   561.00000  4.71611E-02  0.00000E+00  2.97628E-02  1.73983E-02
#
#                       P.E. =   562.00     n,l -        E,l             R_int
#                                           2 0 -   526.16 1      -1.63373E-02
#                                           2 1 -   545.00 0       3.62948E-03
#                                           2 1 -   545.00 2       9.31980E-03
#
   562.00000  4.69464E-02  0.00000E+00  2.96471E-02  1.72993E-02
#
#                       P.E. =   563.00     n,l -        E,l             R_int
#                                           2 0 -   527.16 1      -1.62911E-02
#                                           2 1 -   546.00 0       3.61722E-03
#                                           2 1 -   546.00 2       9.28479E-03
#
   563.00000  4.67330E-02  0.00000E+00  2.95320E-02  1.72010E-02
#
#                       P.E. =   564.00     n,l -        E,l             R_int
#                                           2 0 -   528.16 1      -1.62450E-02
#                                           2 1 -   547.00 0       3.60503E-03
#                                           2 1 -   547.00 2       9.24996E-03
#
   564.00000  4.65209E-02  0.00000E+00  2.94174E-02  1.71035E-02
#
#                       P.E. =   565.00     n,l -        E,l             R_int
#                                           2 0 -   529.16 1      -1.61992E-02
#                                           2 1 -   548.00 0       3.59289E-03
#                                           2 1 -   548.00 2       9.21532E-03
#
   565.00000  4.63101E-02  0.00000E+00  2.93035E-02  1.70066E-02
#
#                       P.E. =   566.00     n,l -        E,l             R_int
#                                           2 0 -   530.16 1      -1.61535E-02
#                                           2 1 -   549.00 0       3.58082E-03
#                                           2 1 -   549.00 2       9.18086E-03
#
   566.00000  4.61006E-02  0.00000E+00  2.91902E-02  1.69104E-02
#
#                       P.E. =   567.00     n,l -        E,l             R_int
#                                           2 0 -   531.16 1      -1.61081E-02
#                                           2 1 -   550.00 0       3.56880E-03
#                                           2 1 -   550.00 2       9.14659E-03
#
   567.00000  4.58924E-02  0.00000E+00  2.90775E-02  1.68150E-02
#
#                       P.E. =   568.00     n,l -        E,l             R_int
#                                           2 0 -   532.16 1      -1.60628E-02
#                                           2 1 -   551.00 0       3.55684E-03
#                                           2 1 -   551.00 2       9.11249E-03
#
   568.00000  4.56855E-02  0.00000E+00  2.89653E-02  1.67202E-02
#
#                       P.E. =   569.00     n,l -        E,l             R_int
#                                           2 0 -   533.16 1      -1.60178E-02
#                                           2 1 -   552.00 0       3.54494E-03
#                                           2 1 -   552.00 2       9.07857E-03
#
   569.00000  4.54798E-02  0.00000E+00  2.88537E-02  1.66260E-02
#
#                       P.E. =   570.00     n,l -        E,l             R_int
#                                           2 0 -   534.16 1      -1.59729E-02
#                                           2 1 -   553.00 0       3.53310E-03
#                                           2 1 -   553.00 2       9.04483E-03
#
   570.00000  4.52753E-02  0.00000E+00  2.87428E-02  1.65326E-02
#
#                       P.E. =   571.00     n,l -        E,l             R_int
#                                           2 0 -   535.16 1      -1.59282E-02
#                                           2 1 -   554.00 0       3.52132E-03
#                                           2 1 -   554.00 2       9.01127E-03
#
   571.00000  4.50721E-02  0.00000E+00  2.86323E-02  1.64398E-02
#
#                       P.E. =   572.00     n,l -        E,l             R_int
#                                           2 0 -   536.16 1      -1.58838E-02
#                                           2 1 -   555.00 0       3.50959E-03
#                                           2 1 -   555.00 2       8.97789E-03
#
   572.00000  4.48702E-02  0.00000E+00  2.85225E-02  1.63476E-02
#
#                       P.E. =   573.00     n,l -        E,l             R_int
#                                           2 0 -   537.16 1      -1.58395E-02
#                                           2 1 -   556.00 0       3.49792E-03
#                                           2 1 -   556.00 2       8.94468E-03
#
   573.00000  4.46694E-02  0.00000E+00  2.84132E-02  1.62562E-02
#
#                       P.E. =   574.00     n,l -        E,l             R_int
#                                           2 0 -   538.16 1      -1.57954E-02
#                                           2 1 -   557.00 0       3.48631E-03
#                                           2 1 -   557.00 2       8.91164E-03
#
   574.00000  4.44699E-02  0.00000E+00  2.83045E-02  1.61653E-02
#
#                       P.E. =   575.00     n,l -        E,l             R_int
#                                           2 0 -   539.16 1      -1.57514E-02
#                                           2 1 -   558.00 0       3.47475E-03
#                                           2 1 -   558.00 2       8.87878E-03
#
   575.00000  4.42715E-02  0.00000E+00  2.81964E-02  1.60751E-02
#
#                       P.E. =   576.00     n,l -        E,l             R_int
#                                           2 0 -   540.16 1      -1.57077E-02
#                                           2 1 -   559.00 0       3.46325E-03
#                                           2 1 -   559.00 2       8.84608E-03
#
   576.00000  4.40744E-02  0.00000E+00  2.80888E-02  1.59856E-02
#
#                       P.E. =   577.00     n,l -        E,l             R_int
#                                           2 0 -   541.16 1      -1.56642E-02
#                                           2 1 -   560.00 0       3.45180E-03
#                                           2 1 -   560.00 2       8.81356E-03
#
   577.00000  4.38784E-02  0.00000E+00  2.79818E-02  1.58966E-02
#
#                       P.E. =   578.00     n,l -        E,l             R_int
#                                           2 0 -   542.16 1      -1.56208E-02
#                                           2 1 -   561.00 0       3.44041E-03
#                                           2 1 -   561.00 2       8.78121E-03
#
   578.00000  4.36836E-02  0.00000E+00  2.78753E-02  1.58083E-02
#
#                       P.E. =   579.00     n,l -        E,l             R_int
#                                           2 0 -   543.16 1      -1.55776E-02
#                                           2 1 -   562.00 0       3.42907E-03
#                                           2 1 -   562.00 2       8.74902E-03
#
   579.00000  4.34900E-02  0.00000E+00  2.77693E-02  1.57206E-02
#
#                       P.E. =   580.00     n,l -        E,l             R_int
#                                           2 0 -   544.16 1      -1.55346E-02
#                                           2 1 -   563.00 0       3.41779E-03
#                                           2 1 -   563.00 2       8.71700E-03
#
   580.00000  4.32975E-02  0.00000E+00  2.76639E-02  1.56336E-02
#
#                       P.E. =   581.00     n,l -        E,l             R_int
#                                           2 0 -   545.16 1      -1.54918E-02
#                                           2 1 -   564.00 0       3.40656E-03
#                                           2 1 -   564.00 2       8.68515E-03
#
   581.00000  4.31062E-02  0.00000E+00  2.75591E-02  1.55471E-02
#
#                       P.E. =   582.00     n,l -        E,l             R_int
#                                           2 0 -   546.16 1      -1.54492E-02
#                                           2 1 -   565.00 0       3.39539E-03
#                                           2 1 -   565.00 2       8.65346E-03
#
   582.00000  4.29160E-02  0.00000E+00  2.74548E-02  1.54612E-02
#
#                       P.E. =   583.00     n,l -        E,l             R_int
#                                           2 0 -   547.16 1      -1.54067E-02
#                                           2 1 -   566.00 0       3.38426E-03
#                                           2 1 -   566.00 2       8.62194E-03
#
   583.00000  4.27269E-02  0.00000E+00  2.73510E-02  1.53760E-02
#
#                       P.E. =   584.00     n,l -        E,l             R_int
#                                           2 0 -   548.16 1      -1.53644E-02
#                                           2 1 -   567.00 0       3.37319E-03
#                                           2 1 -   567.00 2       8.59057E-03
#
   584.00000  4.25390E-02  0.00000E+00  2.72477E-02  1.52913E-02
#
#                       P.E. =   585.00     n,l -        E,l             R_int
#                                           2 0 -   549.16 1      -1.53223E-02
#                                           2 1 -   568.00 0       3.36218E-03
#                                           2 1 -   568.00 2       8.55937E-03
#
   585.00000  4.23522E-02  0.00000E+00  2.71449E-02  1.52072E-02
#
#                       P.E. =   586.00     n,l -        E,l             R_int
#                                           2 0 -   550.16 1      -1.52804E-02
#                                           2 1 -   569.00 0       3.35121E-03
#                                           2 1 -   569.00 2       8.52833E-03
#
   586.00000  4.21664E-02  0.00000E+00  2.70427E-02  1.51237E-02
#
#                       P.E. =   587.00     n,l -        E,l             R_int
#                                           2 0 -   551.16 1      -1.52386E-02
#                                           2 1 -   570.00 0       3.34030E-03
#                                           2 1 -   570.00 2       8.49745E-03
#
   587.00000  4.19818E-02  0.00000E+00  2.69410E-02  1.50408E-02
#
#                       P.E. =   588.00     n,l -        E,l             R_int
#                                           2 0 -   552.16 1      -1.51970E-02
#                                           2 1 -   571.00 0       3.32943E-03
#                                           2 1 -   571.00 2       8.46673E-03
#
   588.00000  4.17983E-02  0.00000E+00  2.68398E-02  1.49585E-02
#
#                       P.E. =   589.00     n,l -        E,l             R_int
#                                           2 0 -   553.16 1      -1.51556E-02
#                                           2 1 -   572.00 0       3.31862E-03
#                                           2 1 -   572.00 2       8.43616E-03
#
   589.00000  4.16158E-02  0.00000E+00  2.67391E-02  1.48767E-02
#
#                       P.E. =   590.00     n,l -        E,l             R_int
#                                           2 0 -   554.16 1      -1.51144E-02
#                                           2 1 -   573.00 0       3.30786E-03
#                                           2 1 -   573.00 2       8.40576E-03
#
   590.00000  4.14344E-02  0.00000E+00  2.66390E-02  1.47955E-02
#
#                       P.E. =   591.00     n,l -        E,l             R_int
#                                           2 0 -   555.16 1      -1.50733E-02
#                                           2 1 -   574.00 0       3.29715E-03
#                                           2 1 -   574.00 2       8.37550E-03
#
   591.00000  4.12541E-02  0.00000E+00  2.65393E-02  1.47148E-02
#
#                       P.E. =   592.00     n,l -        E,l             R_int
#                                           2 0 -   556.16 1      -1.50324E-02
#                                           2 1 -   575.00 0       3.28649E-03
#                                           2 1 -   575.00 2       8.34540E-03
#
   592.00000  4.10748E-02  0.00000E+00  2.64401E-02  1.46347E-02
#
#                       P.E. =   593.00     n,l -        E,l             R_int
#                                           2 0 -   557.16 1      -1.49917E-02
#                                           2 1 -   576.00 0       3.27588E-03
#                                           2 1 -   576.00 2       8.31546E-03
#
   593.00000  4.08966E-02  0.00000E+00  2.63414E-02  1.45552E-02
#
#                       P.E. =   594.00     n,l -        E,l             R_int
#                                           2 0 -   558.16 1      -1.49511E-02
#                                           2 1 -   577.00 0       3.26532E-03
#                                           2 1 -   577.00 2       8.28566E-03
#
   594.00000  4.07194E-02  0.00000E+00  2.62432E-02  1.44762E-02
#
#                       P.E. =   595.00     n,l -        E,l             R_int
#                                           2 0 -   559.16 1      -1.49107E-02
#                                           2 1 -   578.00 0       3.25481E-03
#                                           2 1 -   578.00 2       8.25602E-03
#
   595.00000  4.05433E-02  0.00000E+00  2.61455E-02  1.43977E-02
#
#                       P.E. =   596.00     n,l -        E,l             R_int
#                                           2 0 -   560.16 1      -1.48704E-02
#                                           2 1 -   579.00 0       3.24434E-03
#                                           2 1 -   579.00 2       8.22653E-03
#
   596.00000  4.03682E-02  0.00000E+00  2.60483E-02  1.43198E-02
#
#                       P.E. =   597.00     n,l -        E,l             R_int
#                                           2 0 -   561.16 1      -1.48304E-02
#                                           2 1 -   580.00 0       3.23393E-03
#                                           2 1 -   580.00 2       8.19718E-03
#
   597.00000  4.01941E-02  0.00000E+00  2.59516E-02  1.42425E-02
#
#                       P.E. =   598.00     n,l -        E,l             R_int
#                                           2 0 -   562.16 1      -1.47905E-02
#                                           2 1 -   581.00 0       3.22356E-03
#                                           2 1 -   581.00 2       8.16799E-03
#
   598.00000  4.00210E-02  0.00000E+00  2.58554E-02  1.41656E-02
#
#                       P.E. =   599.00     n,l -        E,l             R_int
#                                           2 0 -   563.16 1      -1.47507E-02
#                                           2 1 -   582.00 0       3.21324E-03
#                                           2 1 -   582.00 2       8.13894E-03
#
   599.00000  3.98489E-02  0.00000E+00  2.57596E-02  1.40893E-02
#
#                       P.E. =   600.00     n,l -        E,l             R_int
#                                           2 0 -   564.16 1      -1.47111E-02
#                                           2 1 -   583.00 0       3.20297E-03
#                                           2 1 -   583.00 2       8.11004E-03
#
   600.00000  3.96778E-02  0.00000E+00  2.56643E-02  1.40135E-02
#
#                       P.E. =   601.00     n,l -        E,l             R_int
#                                           2 0 -   565.16 1      -1.46717E-02
#                                           2 1 -   584.00 0       3.19275E-03
#                                           2 1 -   584.00 2       8.08128E-03
#
   601.00000  3.95076E-02  0.00000E+00  2.55695E-02  1.39382E-02
#
#                       P.E. =   602.00     n,l -        E,l             R_int
#                                           2 0 -   566.16 1      -1.46325E-02
#                                           2 1 -   585.00 0       3.18257E-03
#                                           2 1 -   585.00 2       8.05267E-03
#
   602.00000  3.93385E-02  0.00000E+00  2.54751E-02  1.38634E-02
#
#                       P.E. =   603.00     n,l -        E,l             R_int
#                                           2 0 -   567.16 1      -1.45933E-02
#                                           2 1 -   586.00 0       3.17244E-03
#                                           2 1 -   586.00 2       8.02421E-03
#
   603.00000  3.91703E-02  0.00000E+00  2.53812E-02  1.37891E-02
#
#                       P.E. =   604.00     n,l -        E,l             R_int
#                                           2 0 -   568.16 1      -1.45544E-02
#                                           2 1 -   587.00 0       3.16235E-03
#                                           2 1 -   587.00 2       7.99588E-03
#
   604.00000  3.90032E-02  0.00000E+00  2.52878E-02  1.37153E-02
#
#                       P.E. =   605.00     n,l -        E,l             R_int
#                                           2 0 -   569.16 1      -1.45156E-02
#                                           2 1 -   588.00 0       3.15231E-03
#                                           2 1 -   588.00 2       7.96770E-03
#
   605.00000  3.88369E-02  0.00000E+00  2.51948E-02  1.36421E-02
#
#                       P.E. =   606.00     n,l -        E,l             R_int
#                                           2 0 -   570.16 1      -1.44770E-02
#                                           2 1 -   589.00 0       3.14232E-03
#                                           2 1 -   589.00 2       7.93966E-03
#
   606.00000  3.86716E-02  0.00000E+00  2.51023E-02  1.35693E-02
#
#                       P.E. =   607.00     n,l -        E,l             R_int
#                                           2 0 -   571.16 1      -1.44385E-02
#                                           2 1 -   590.00 0       3.13237E-03
#                                           2 1 -   590.00 2       7.91175E-03
#
   607.00000  3.85073E-02  0.00000E+00  2.50103E-02  1.34970E-02
#
#                       P.E. =   608.00     n,l -        E,l             R_int
#                                           2 0 -   572.16 1      -1.44002E-02
#                                           2 1 -   591.00 0       3.12247E-03
