# ---------------------------------------------------------------------
# XATOM HFS : electronic structure of atoms and more, v2.0.0-15-g9da229
#
# Job started at  : 15-Sep-2026 10:51:07
# ---------------------------------------------------------------------
# ==============================================================================
# DUMP command line: -s N -pcs -PE 0-3000 -dE 1 -v 
# ==============================================================================
#
# Atom: N
#   nuclear charge:    7
#   total electrons:   7
#   total charge:     +0
#   configuration: 1s2_2s2_2p3
#
# Computational method:
#   exchange functional: Slater (Latter tail correction)
#   correlation functional: none
#
# SCF procedure:
#   max iteration =  100
#   convergence for energy  =  1.0E-07
#   convergence for density =  1.0E-06
#   mixing ratio =  0.60 of new potentials
#
# Grid for the spherical coordinate:
#   N =  200
#   L parameter =      1.0
#   Rmax(a.u.)  =     50.0
#   lmax  =    1
#
# iter    E(orb)   E(exch)   E(Coul)     E(J)*      E(total)     diff.
#    1  -79.6250  -11.7899  -23.7423   39.4621  -115.1571638  1.15E+02
#    2  -24.8472   -6.4488   -6.8917   15.4902   -38.1877761 -7.70E+01
#    3  -36.3516   -9.1201  -16.1759   28.3360   -61.6475587  2.35E+01
#    4  -33.2957   -8.7663  -15.0059   26.6943   -57.0679407 -4.58E+00
#    5  -32.9655   -8.7824  -15.0395   26.7495   -56.7874470 -2.80E-01
#    6  -32.8031   -8.7814  -15.0294   26.7380   -56.6138816 -1.74E-01
#    7  -32.7440   -8.7829  -15.0322   26.7427   -56.5590304 -5.49E-02
#    8  -32.7177   -8.7830  -15.0318   26.7424   -56.5324430 -2.66E-02
#    9  -32.7072   -8.7831  -15.0321   26.7429   -56.5223339 -1.01E-02
#   10  -32.7027   -8.7831  -15.0321   26.7429   -56.5178915 -4.44E-03
#   11  -32.7009   -8.7831  -15.0321   26.7429   -56.5161311 -1.76E-03
#   12  -32.7002   -8.7831  -15.0321   26.7429   -56.5153939 -7.37E-04
#   13  -32.6999   -8.7831  -15.0321   26.7429   -56.5150990 -2.95E-04
#   14  -32.6998   -8.7831  -15.0321   26.7429   -56.5149784 -1.21E-04
#   15  -32.6997   -8.7831  -15.0321   26.7429   -56.5149301 -4.83E-05
#   16  -32.6997   -8.7831  -15.0321   26.7429   -56.5149107 -1.95E-05
#   17  -32.6997   -8.7831  -15.0321   26.7429   -56.5149029 -7.79E-06
#   18  -32.6997   -8.7831  -15.0321   26.7429   -56.5148997 -3.12E-06
#   19  -32.6997   -8.7831  -15.0321   26.7429   -56.5148985 -1.24E-06
#   20  -32.6997   -8.7831  -15.0321   26.7429   -56.5148980 -4.97E-07
#   21  -32.6997   -8.7831  -15.0321   26.7429   -56.5148978 -1.98E-07
#   22  -32.6997   -8.7831  -15.0321   26.7429   -56.5148977 -7.87E-08
# --------------------------------------------------------------------
#       -32.6997   -8.7831  -15.0321   26.7429   -56.5148977 converged
#
# SCF converged after   22 iterations
#   energy convergence  = -7.872E-08
#   density convergence =  8.117E-09
#
# Energies: 
# - zeroth-order energy (a.u.):
#   SUM of E_orb   =     -32.69969525  [      -889.80 eV ]
#   (SUM of E_kin) =      56.22710588
#   (Effec. pot E) =     -88.92680113
#
# - first-order energy (a.u.): with DFT formula
#   Kinetic E      =      56.22710588
#   E Latter corr  =      -0.06340575
#   Nuc-Elec pot E =    -130.63838522    One-Elec E =     -74.47468510
#
#   Hartree E      =      26.74291002
#   Exchange E     =      -8.78312265
#   Correlation E  =       0.00000000    Two-Elec E =      17.95978737
#   ---------------------------------
#   Total Energy   =     -56.51489772  [     -1537.85 eV ]
#
#                E(0)        E(1)
# |E_TOT|     -889.80    -1537.85
#
# Orbital energies: 
#        n_occ        E(a.u.)          E(eV)         KE(eV)
#   1s       2   -14.86854593    -404.593704     613.355830
#   2s       2    -0.84794340     -23.073713      69.070615
#   2p       3    -0.42223887     -11.489704      55.054816
#
#              1s        2s        2p
# |SCF|   -404.59    -23.07    -11.49
#
# Radial wavefunction information (a.u.): (r_m: r_max where |u(r)| >  1.0E-08)
#              <r>       <r^2>         r_m   norm. err
#   1s       0.227       0.069       3.900     4.4E-08
#   2s       1.283       2.005      16.795    -4.3E-08
#   2p       1.413       2.662      23.705    -1.5E-08
#
# Uniform grid parameters for continuum states:
#   N_uniform             =    4887
#   continuum_rmax(a.u.)  =      24.437 (internally determined)
#   dr(a.u.)              =   5.00E-03
#   threshold to determine r_m =   1.00E-08
#   continuum_rmax is just right next to r_m in radial grid.
#
# Photoabsorption cross section (in Mb):
P.E.(eV)        Total          1s           2s           2p 
#
   755.00000  1.61974E-01  1.54074E-01  6.92439E-03  9.75225E-04
#
#                       P.E. =   756.00     n,l -        E,l             R_int
#                                           1 0 -   351.41 1      -3.20569E-02
#                                           2 0 -   732.93 1      -6.79613E-03
#                                           2 1 -   744.51 0      -1.07900E-03
#                                           2 1 -   744.51 2      -2.43206E-03
#
   756.00000  1.61422E-01  1.53550E-01  6.90130E-03  9.70788E-04
#
#                       P.E. =   757.00     n,l -        E,l             R_int
#                                           1 0 -   352.41 1      -3.19812E-02
#                                           2 0 -   733.93 1      -6.78032E-03
#                                           2 1 -   745.51 0      -1.07582E-03
#                                           2 1 -   745.51 2      -2.42493E-03
#
   757.00000  1.60872E-01  1.53028E-01  6.87831E-03  9.66376E-04
#
#                       P.E. =   758.00     n,l -        E,l             R_int
#                                           1 0 -   353.41 1      -3.19058E-02
#                                           2 0 -   734.93 1      -6.76457E-03
#                                           2 1 -   746.51 0      -1.07265E-03
#                                           2 1 -   746.51 2      -2.41783E-03
#
   758.00000  1.60326E-01  1.52508E-01  6.85543E-03  9.61989E-04
#
#                       P.E. =   759.00     n,l -        E,l             R_int
#                                           1 0 -   354.41 1      -3.18306E-02
#                                           2 0 -   735.93 1      -6.74887E-03
#                                           2 1 -   747.51 0      -1.06950E-03
#                                           2 1 -   747.51 2      -2.41076E-03
#
   759.00000  1.59781E-01  1.51991E-01  6.83265E-03  9.57629E-04
#
#                       P.E. =   760.00     n,l -        E,l             R_int
#                                           1 0 -   355.41 1      -3.17558E-02
#                                           2 0 -   736.93 1      -6.73322E-03
#                                           2 1 -   748.51 0      -1.06635E-03
#                                           2 1 -   748.51 2      -2.40371E-03
#
   760.00000  1.59240E-01  1.51476E-01  6.80997E-03  9.53293E-04
#
#                       P.E. =   761.00     n,l -        E,l             R_int
#                                           1 0 -   356.41 1      -3.16812E-02
#                                           2 0 -   737.93 1      -6.71763E-03
#                                           2 1 -   749.51 0      -1.06322E-03
#                                           2 1 -   749.51 2      -2.39670E-03
#
   761.00000  1.58700E-01  1.50964E-01  6.78739E-03  9.48983E-04
#
#                       P.E. =   762.00     n,l -        E,l             R_int
#                                           1 0 -   357.41 1      -3.16069E-02
#                                           2 0 -   738.93 1      -6.70210E-03
#                                           2 1 -   750.51 0      -1.06011E-03
#                                           2 1 -   750.51 2      -2.38972E-03
#
   762.00000  1.58163E-01  1.50454E-01  6.76491E-03  9.44698E-04
#
#                       P.E. =   763.00     n,l -        E,l             R_int
#                                           1 0 -   358.41 1      -3.15328E-02
#                                           2 0 -   739.93 1      -6.68662E-03
#                                           2 1 -   751.51 0      -1.05700E-03
#                                           2 1 -   751.51 2      -2.38277E-03
#
   763.00000  1.57629E-01  1.49946E-01  6.74253E-03  9.40437E-04
#
#                       P.E. =   764.00     n,l -        E,l             R_int
#                                           1 0 -   359.41 1      -3.14590E-02
#                                           2 0 -   740.93 1      -6.67119E-03
#                                           2 1 -   752.51 0      -1.05391E-03
#                                           2 1 -   752.51 2      -2.37584E-03
#
   764.00000  1.57097E-01  1.49441E-01  6.72026E-03  9.36201E-04
#
#                       P.E. =   765.00     n,l -        E,l             R_int
#                                           1 0 -   360.41 1      -3.13855E-02
#                                           2 0 -   741.93 1      -6.65582E-03
#                                           2 1 -   753.51 0      -1.05083E-03
#                                           2 1 -   753.51 2      -2.36895E-03
#
   765.00000  1.56568E-01  1.48937E-01  6.69808E-03  9.31990E-04
#
#                       P.E. =   766.00     n,l -        E,l             R_int
#                                           1 0 -   361.41 1      -3.13122E-02
#                                           2 0 -   742.93 1      -6.64050E-03
#                                           2 1 -   754.51 0      -1.04776E-03
#                                           2 1 -   754.51 2      -2.36208E-03
#
   766.00000  1.56040E-01  1.48437E-01  6.67600E-03  9.27802E-04
#
#                       P.E. =   767.00     n,l -        E,l             R_int
#                                           1 0 -   362.41 1      -3.12392E-02
#                                           2 0 -   743.93 1      -6.62524E-03
#                                           2 1 -   755.51 0      -1.04470E-03
#                                           2 1 -   755.51 2      -2.35524E-03
#
   767.00000  1.55516E-01  1.47938E-01  6.65401E-03  9.23639E-04
#
#                       P.E. =   768.00     n,l -        E,l             R_int
#                                           1 0 -   363.41 1      -3.11664E-02
#                                           2 0 -   744.93 1      -6.61002E-03
#                                           2 1 -   756.51 0      -1.04166E-03
#                                           2 1 -   756.51 2      -2.34843E-03
#
   768.00000  1.54993E-01  1.47442E-01  6.63213E-03  9.19500E-04
#
#                       P.E. =   769.00     n,l -        E,l             R_int
#                                           1 0 -   364.41 1      -3.10939E-02
#                                           2 0 -   745.93 1      -6.59487E-03
#                                           2 1 -   757.51 0      -1.03863E-03
#                                           2 1 -   757.51 2      -2.34165E-03
#
   769.00000  1.54473E-01  1.46947E-01  6.61034E-03  9.15385E-04
#
#                       P.E. =   770.00     n,l -        E,l             R_int
#                                           1 0 -   365.41 1      -3.10216E-02
#                                           2 0 -   746.93 1      -6.57976E-03
#                                           2 1 -   758.51 0      -1.03561E-03
#                                           2 1 -   758.51 2      -2.33490E-03
#
   770.00000  1.53955E-01  1.46456E-01  6.58865E-03  9.11293E-04
#
#                       P.E. =   771.00     n,l -        E,l             R_int
#                                           1 0 -   366.41 1      -3.09496E-02
#                                           2 0 -   747.93 1      -6.56470E-03
#                                           2 1 -   759.51 0      -1.03260E-03
#                                           2 1 -   759.51 2      -2.32818E-03
#
   771.00000  1.53440E-01  1.45966E-01  6.56705E-03  9.07225E-04
#
#                       P.E. =   772.00     n,l -        E,l             R_int
#                                           1 0 -   367.41 1      -3.08779E-02
#                                           2 0 -   748.93 1      -6.54970E-03
#                                           2 1 -   760.51 0      -1.02961E-03
#                                           2 1 -   760.51 2      -2.32148E-03
#
   772.00000  1.52927E-01  1.45478E-01  6.54555E-03  9.03180E-04
#
#                       P.E. =   773.00     n,l -        E,l             R_int
#                                           1 0 -   368.41 1      -3.08064E-02
#                                           2 0 -   749.93 1      -6.53475E-03
#                                           2 1 -   761.51 0      -1.02663E-03
#                                           2 1 -   761.51 2      -2.31481E-03
#
   773.00000  1.52416E-01  1.44993E-01  6.52414E-03  8.99159E-04
#
#                       P.E. =   774.00     n,l -        E,l             R_int
#                                           1 0 -   369.41 1      -3.07351E-02
#                                           2 0 -   750.93 1      -6.51986E-03
#                                           2 1 -   762.51 0      -1.02365E-03
#                                           2 1 -   762.51 2      -2.30817E-03
#
   774.00000  1.51908E-01  1.44510E-01  6.50283E-03  8.95160E-04
#
#                       P.E. =   775.00     n,l -        E,l             R_int
#                                           1 0 -   370.41 1      -3.06641E-02
#                                           2 0 -   751.93 1      -6.50501E-03
#                                           2 1 -   763.51 0      -1.02070E-03
#                                           2 1 -   763.51 2      -2.30156E-03
#
   775.00000  1.51401E-01  1.44029E-01  6.48161E-03  8.91184E-04
#
#                       P.E. =   776.00     n,l -        E,l             R_int
#                                           1 0 -   371.41 1      -3.05934E-02
#                                           2 0 -   752.93 1      -6.49021E-03
#                                           2 1 -   764.51 0      -1.01775E-03
#                                           2 1 -   764.51 2      -2.29498E-03
#
   776.00000  1.50897E-01  1.43550E-01  6.46048E-03  8.87231E-04
#
#                       P.E. =   777.00     n,l -        E,l             R_int
#                                           1 0 -   372.41 1      -3.05229E-02
#                                           2 0 -   753.93 1      -6.47547E-03
#                                           2 1 -   765.51 0      -1.01481E-03
#                                           2 1 -   765.51 2      -2.28842E-03
#
   777.00000  1.50396E-01  1.43073E-01  6.43945E-03  8.83301E-04
#
#                       P.E. =   778.00     n,l -        E,l             R_int
#                                           1 0 -   373.41 1      -3.04526E-02
#                                           2 0 -   754.93 1      -6.46077E-03
#                                           2 1 -   766.51 0      -1.01189E-03
#                                           2 1 -   766.51 2      -2.28189E-03
#
   778.00000  1.49896E-01  1.42598E-01  6.41851E-03  8.79393E-04
#
#                       P.E. =   779.00     n,l -        E,l             R_int
#                                           1 0 -   374.41 1      -3.03826E-02
#                                           2 0 -   755.93 1      -6.44613E-03
#                                           2 1 -   767.51 0      -1.00897E-03
#                                           2 1 -   767.51 2      -2.27539E-03
#
   779.00000  1.49399E-01  1.42125E-01  6.39766E-03  8.75507E-04
#
#                       P.E. =   780.00     n,l -        E,l             R_int
#                                           1 0 -   375.41 1      -3.03128E-02
#                                           2 0 -   756.93 1      -6.43154E-03
#                                           2 1 -   768.51 0      -1.00607E-03
#                                           2 1 -   768.51 2      -2.26891E-03
#
   780.00000  1.48903E-01  1.41655E-01  6.37690E-03  8.71644E-04
#
#                       P.E. =   781.00     n,l -        E,l             R_int
#                                           1 0 -   376.41 1      -3.02432E-02
#                                           2 0 -   757.93 1      -6.41700E-03
#                                           2 1 -   769.51 0      -1.00318E-03
#                                           2 1 -   769.51 2      -2.26246E-03
#
   781.00000  1.48410E-01  1.41186E-01  6.35624E-03  8.67802E-04
#
#                       P.E. =   782.00     n,l -        E,l             R_int
#                                           1 0 -   377.41 1      -3.01739E-02
#                                           2 0 -   758.93 1      -6.40250E-03
#                                           2 1 -   770.51 0      -1.00030E-03
#                                           2 1 -   770.51 2      -2.25604E-03
#
   782.00000  1.47919E-01  1.40720E-01  6.33566E-03  8.63983E-04
#
#                       P.E. =   783.00     n,l -        E,l             R_int
#                                           1 0 -   378.41 1      -3.01048E-02
#                                           2 0 -   759.93 1      -6.38806E-03
#                                           2 1 -   771.51 0      -9.97436E-04
#                                           2 1 -   771.51 2      -2.24964E-03
#
   783.00000  1.47431E-01  1.40255E-01  6.31517E-03  8.60185E-04
#
#                       P.E. =   784.00     n,l -        E,l             R_int
#                                           1 0 -   379.41 1      -3.00360E-02
#                                           2 0 -   760.93 1      -6.37367E-03
#                                           2 1 -   772.51 0      -9.94580E-04
#                                           2 1 -   772.51 2      -2.24327E-03
#
   784.00000  1.46944E-01  1.39793E-01  6.29478E-03  8.56409E-04
#
#                       P.E. =   785.00     n,l -        E,l             R_int
#                                           1 0 -   380.41 1      -2.99674E-02
#                                           2 0 -   761.93 1      -6.35932E-03
#                                           2 1 -   773.51 0      -9.91736E-04
#                                           2 1 -   773.51 2      -2.23693E-03
#
   785.00000  1.46460E-01  1.39333E-01  6.27447E-03  8.52654E-04
#
#                       P.E. =   786.00     n,l -        E,l             R_int
#                                           1 0 -   381.41 1      -2.98990E-02
#                                           2 0 -   762.93 1      -6.34503E-03
#                                           2 1 -   774.51 0      -9.88902E-04
#                                           2 1 -   774.51 2      -2.23061E-03
#
   786.00000  1.45977E-01  1.38874E-01  6.25425E-03  8.48920E-04
#
#                       P.E. =   787.00     n,l -        E,l             R_int
#                                           1 0 -   382.41 1      -2.98309E-02
#                                           2 0 -   763.93 1      -6.33078E-03
#                                           2 1 -   775.51 0      -9.86080E-04
#                                           2 1 -   775.51 2      -2.22432E-03
#
   787.00000  1.45497E-01  1.38418E-01  6.23411E-03  8.45208E-04
#
#                       P.E. =   788.00     n,l -        E,l             R_int
#                                           1 0 -   383.41 1      -2.97629E-02
#                                           2 0 -   764.93 1      -6.31658E-03
#                                           2 1 -   776.51 0      -9.83269E-04
#                                           2 1 -   776.51 2      -2.21806E-03
#
   788.00000  1.45019E-01  1.37963E-01  6.21407E-03  8.41517E-04
#
#                       P.E. =   789.00     n,l -        E,l             R_int
#                                           1 0 -   384.41 1      -2.96952E-02
#                                           2 0 -   765.93 1      -6.30243E-03
#                                           2 1 -   777.51 0      -9.80469E-04
#                                           2 1 -   777.51 2      -2.21182E-03
#
   789.00000  1.44543E-01  1.37511E-01  6.19411E-03  8.37846E-04
#
#                       P.E. =   790.00     n,l -        E,l             R_int
#                                           1 0 -   385.41 1      -2.96278E-02
#                                           2 0 -   766.93 1      -6.28833E-03
#                                           2 1 -   778.51 0      -9.77680E-04
#                                           2 1 -   778.51 2      -2.20561E-03
#
   790.00000  1.44068E-01  1.37060E-01  6.17424E-03  8.34196E-04
#
#                       P.E. =   791.00     n,l -        E,l             R_int
#                                           1 0 -   386.41 1      -2.95605E-02
#                                           2 0 -   767.93 1      -6.27428E-03
#                                           2 1 -   779.51 0      -9.74902E-04
#                                           2 1 -   779.51 2      -2.19942E-03
#
   791.00000  1.43596E-01  1.36611E-01  6.15445E-03  8.30567E-04
#
#                       P.E. =   792.00     n,l -        E,l             R_int
#                                           1 0 -   387.41 1      -2.94935E-02
#                                           2 0 -   768.93 1      -6.26027E-03
#                                           2 1 -   780.51 0      -9.72135E-04
#                                           2 1 -   780.51 2      -2.19326E-03
#
   792.00000  1.43126E-01  1.36165E-01  6.13475E-03  8.26958E-04
#
#                       P.E. =   793.00     n,l -        E,l             R_int
#                                           1 0 -   388.41 1      -2.94267E-02
#                                           2 0 -   769.93 1      -6.24631E-03
#                                           2 1 -   781.51 0      -9.69379E-04
#                                           2 1 -   781.51 2      -2.18712E-03
#
   793.00000  1.42658E-01  1.35720E-01  6.11514E-03  8.23370E-04
#
#                       P.E. =   794.00     n,l -        E,l             R_int
#                                           1 0 -   389.41 1      -2.93602E-02
#                                           2 0 -   770.93 1      -6.23240E-03
#                                           2 1 -   782.51 0      -9.66634E-04
#                                           2 1 -   782.51 2      -2.18101E-03
#
   794.00000  1.42192E-01  1.35277E-01  6.09561E-03  8.19802E-04
#
#                       P.E. =   795.00     n,l -        E,l             R_int
#                                           1 0 -   390.41 1      -2.92938E-02
#                                           2 0 -   771.93 1      -6.21854E-03
#                                           2 1 -   783.51 0      -9.63900E-04
#                                           2 1 -   783.51 2      -2.17492E-03
#
   795.00000  1.41728E-01  1.34836E-01  6.07616E-03  8.16253E-04
#
#                       P.E. =   796.00     n,l -        E,l             R_int
#                                           1 0 -   391.41 1      -2.92277E-02
#                                           2 0 -   772.93 1      -6.20472E-03
#                                           2 1 -   784.51 0      -9.61177E-04
#                                           2 1 -   784.51 2      -2.16886E-03
#
   796.00000  1.41266E-01  1.34397E-01  6.05680E-03  8.12725E-04
#
#                       P.E. =   797.00     n,l -        E,l             R_int
#                                           1 0 -   392.41 1      -2.91618E-02
#                                           2 0 -   773.93 1      -6.19095E-03
#                                           2 1 -   785.51 0      -9.58464E-04
#                                           2 1 -   785.51 2      -2.16282E-03
#
   797.00000  1.40806E-01  1.33959E-01  6.03752E-03  8.09216E-04
#
#                       P.E. =   798.00     n,l -        E,l             R_int
#                                           1 0 -   393.41 1      -2.90961E-02
#                                           2 0 -   774.93 1      -6.17723E-03
#                                           2 1 -   786.51 0      -9.55763E-04
#                                           2 1 -   786.51 2      -2.15681E-03
#
   798.00000  1.40348E-01  1.33524E-01  6.01832E-03  8.05727E-04
#
#                       P.E. =   799.00     n,l -        E,l             R_int
#                                           1 0 -   394.41 1      -2.90307E-02
#                                           2 0 -   775.93 1      -6.16355E-03
#                                           2 1 -   787.51 0      -9.53072E-04
#                                           2 1 -   787.51 2      -2.15082E-03
#
   799.00000  1.39892E-01  1.33090E-01  5.99921E-03  8.02258E-04
#
#                       P.E. =   800.00     n,l -        E,l             R_int
#                                           1 0 -   395.41 1      -2.89654E-02
#                                           2 0 -   776.93 1      -6.14992E-03
#                                           2 1 -   788.51 0      -9.50392E-04
#                                           2 1 -   788.51 2      -2.14486E-03
#
   800.00000  1.39437E-01  1.32658E-01  5.98018E-03  7.98807E-04
#
#                       P.E. =   801.00     n,l -        E,l             R_int
#                                           1 0 -   396.41 1      -2.89004E-02
#                                           2 0 -   777.93 1      -6.13633E-03
#                                           2 1 -   789.51 0      -9.47722E-04
#                                           2 1 -   789.51 2      -2.13892E-03
#
   801.00000  1.38985E-01  1.32228E-01  5.96123E-03  7.95376E-04
#
#                       P.E. =   802.00     n,l -        E,l             R_int
#                                           1 0 -   397.41 1      -2.88355E-02
#                                           2 0 -   778.93 1      -6.12279E-03
#                                           2 1 -   790.51 0      -9.45063E-04
#                                           2 1 -   790.51 2      -2.13300E-03
#
   802.00000  1.38534E-01  1.31800E-01  5.94236E-03  7.91964E-04
#
#                       P.E. =   803.00     n,l -        E,l             R_int
#                                           1 0 -   398.41 1      -2.87709E-02
#                                           2 0 -   779.93 1      -6.10930E-03
#                                           2 1 -   791.51 0      -9.42415E-04
#                                           2 1 -   791.51 2      -2.12711E-03
#
   803.00000  1.38086E-01  1.31374E-01  5.92357E-03  7.88571E-04
#
#                       P.E. =   804.00     n,l -        E,l             R_int
#                                           1 0 -   399.41 1      -2.87065E-02
#                                           2 0 -   780.93 1      -6.09585E-03
#                                           2 1 -   792.51 0      -9.39777E-04
#                                           2 1 -   792.51 2      -2.12124E-03
#
   804.00000  1.37639E-01  1.30949E-01  5.90486E-03  7.85196E-04
#
#                       P.E. =   805.00     n,l -        E,l             R_int
#                                           1 0 -   400.41 1      -2.86423E-02
#                                           2 0 -   781.93 1      -6.08244E-03
#                                           2 1 -   793.51 0      -9.37150E-04
#                                           2 1 -   793.51 2      -2.11539E-03
#
   805.00000  1.37194E-01  1.30526E-01  5.88624E-03  7.81840E-04
#
#                       P.E. =   806.00     n,l -        E,l             R_int
#                                           1 0 -   401.41 1      -2.85783E-02
#                                           2 0 -   782.93 1      -6.06909E-03
#                                           2 1 -   794.51 0      -9.34534E-04
#                                           2 1 -   794.51 2      -2.10957E-03
#
   806.00000  1.36751E-01  1.30105E-01  5.86769E-03  7.78503E-04
#
#                       P.E. =   807.00     n,l -        E,l             R_int
#                                           1 0 -   402.41 1      -2.85145E-02
#                                           2 0 -   783.93 1      -6.05577E-03
#                                           2 1 -   795.51 0      -9.31928E-04
#                                           2 1 -   795.51 2      -2.10377E-03
#
   807.00000  1.36310E-01  1.29686E-01  5.84922E-03  7.75184E-04
#
#                       P.E. =   808.00     n,l -        E,l             R_int
#                                           1 0 -   403.41 1      -2.84510E-02
#                                           2 0 -   784.93 1      -6.04250E-03
#                                           2 1 -   796.51 0      -9.29332E-04
#                                           2 1 -   796.51 2      -2.09800E-03
#
   808.00000  1.35871E-01  1.29268E-01  5.83083E-03  7.71883E-04
#
#                       P.E. =   809.00     n,l -        E,l             R_int
#                                           1 0 -   404.41 1      -2.83876E-02
#                                           2 0 -   785.93 1      -6.02927E-03
#                                           2 1 -   797.51 0      -9.26746E-04
#                                           2 1 -   797.51 2      -2.09224E-03
#
   809.00000  1.35433E-01  1.28852E-01  5.81252E-03  7.68600E-04
#
#                       P.E. =   810.00     n,l -        E,l             R_int
#                                           1 0 -   405.41 1      -2.83244E-02
#                                           2 0 -   786.93 1      -6.01609E-03
#                                           2 1 -   798.51 0      -9.24171E-04
#                                           2 1 -   798.51 2      -2.08651E-03
#
   810.00000  1.34998E-01  1.28438E-01  5.79428E-03  7.65335E-04
#
#                       P.E. =   811.00     n,l -        E,l             R_int
#                                           1 0 -   406.41 1      -2.82615E-02
#                                           2 0 -   787.93 1      -6.00296E-03
#                                           2 1 -   799.51 0      -9.21606E-04
#                                           2 1 -   799.51 2      -2.08081E-03
#
   811.00000  1.34564E-01  1.28025E-01  5.77612E-03  7.62088E-04
#
#                       P.E. =   812.00     n,l -        E,l             R_int
#                                           1 0 -   407.41 1      -2.81987E-02
#                                           2 0 -   788.93 1      -5.98986E-03
#                                           2 1 -   800.51 0      -9.19052E-04
#                                           2 1 -   800.51 2      -2.07512E-03
#
   812.00000  1.34132E-01  1.27615E-01  5.75804E-03  7.58859E-04
#
#                       P.E. =   813.00     n,l -        E,l             R_int
#                                           1 0 -   408.41 1      -2.81362E-02
#                                           2 0 -   789.93 1      -5.97681E-03
#                                           2 1 -   801.51 0      -9.16507E-04
#                                           2 1 -   801.51 2      -2.06946E-03
#
   813.00000  1.33701E-01  1.27206E-01  5.74004E-03  7.55647E-04
#
#                       P.E. =   814.00     n,l -        E,l             R_int
#                                           1 0 -   409.41 1      -2.80738E-02
#                                           2 0 -   790.93 1      -5.96380E-03
#                                           2 1 -   802.51 0      -9.13973E-04
#                                           2 1 -   802.51 2      -2.06382E-03
#
   814.00000  1.33273E-01  1.26798E-01  5.72211E-03  7.52453E-04
#
#                       P.E. =   815.00     n,l -        E,l             R_int
#                                           1 0 -   410.41 1      -2.80117E-02
#                                           2 0 -   791.93 1      -5.95084E-03
#                                           2 1 -   803.51 0      -9.11448E-04
#                                           2 1 -   803.51 2      -2.05820E-03
#
   815.00000  1.32846E-01  1.26393E-01  5.70426E-03  7.49276E-04
#
#                       P.E. =   816.00     n,l -        E,l             R_int
#                                           1 0 -   411.41 1      -2.79497E-02
#                                           2 0 -   792.93 1      -5.93792E-03
#                                           2 1 -   804.51 0      -9.08934E-04
#                                           2 1 -   804.51 2      -2.05260E-03
#
   816.00000  1.32421E-01  1.25988E-01  5.68649E-03  7.46116E-04
#
#                       P.E. =   817.00     n,l -        E,l             R_int
#                                           1 0 -   412.41 1      -2.78880E-02
#                                           2 0 -   793.93 1      -5.92504E-03
#                                           2 1 -   805.51 0      -9.06430E-04
#                                           2 1 -   805.51 2      -2.04703E-03
#
   817.00000  1.31998E-01  1.25586E-01  5.66878E-03  7.42973E-04
#
#                       P.E. =   818.00     n,l -        E,l             R_int
#                                           1 0 -   413.41 1      -2.78264E-02
#                                           2 0 -   794.93 1      -5.91220E-03
#                                           2 1 -   806.51 0      -9.03935E-04
#                                           2 1 -   806.51 2      -2.04148E-03
#
   818.00000  1.31576E-01  1.25185E-01  5.65116E-03  7.39847E-04
#
#                       P.E. =   819.00     n,l -        E,l             R_int
#                                           1 0 -   414.41 1      -2.77651E-02
#                                           2 0 -   795.93 1      -5.89941E-03
#                                           2 1 -   807.51 0      -9.01450E-04
#                                           2 1 -   807.51 2      -2.03595E-03
#
   819.00000  1.31157E-01  1.24786E-01  5.63361E-03  7.36738E-04
#
#                       P.E. =   820.00     n,l -        E,l             R_int
#                                           1 0 -   415.41 1      -2.77039E-02
#                                           2 0 -   796.93 1      -5.88666E-03
#                                           2 1 -   808.51 0      -8.98976E-04
#                                           2 1 -   808.51 2      -2.03044E-03
#
   820.00000  1.30738E-01  1.24389E-01  5.61613E-03  7.33646E-04
#
#                       P.E. =   821.00     n,l -        E,l             R_int
#                                           1 0 -   416.41 1      -2.76429E-02
#                                           2 0 -   797.93 1      -5.87395E-03
#                                           2 1 -   809.51 0      -8.96511E-04
#                                           2 1 -   809.51 2      -2.02495E-03
#
   821.00000  1.30322E-01  1.23993E-01  5.59872E-03  7.30570E-04
#
#                       P.E. =   822.00     n,l -        E,l             R_int
#                                           1 0 -   417.41 1      -2.75821E-02
#                                           2 0 -   798.93 1      -5.86128E-03
#                                           2 1 -   810.51 0      -8.94055E-04
#                                           2 1 -   810.51 2      -2.01948E-03
#
   822.00000  1.29907E-01  1.23599E-01  5.58139E-03  7.27511E-04
#
#                       P.E. =   823.00     n,l -        E,l             R_int
#                                           1 0 -   418.41 1      -2.75216E-02
#                                           2 0 -   799.93 1      -5.84866E-03
#                                           2 1 -   811.51 0      -8.91609E-04
#                                           2 1 -   811.51 2      -2.01404E-03
#
   823.00000  1.29494E-01  1.23206E-01  5.56413E-03  7.24468E-04
#
#                       P.E. =   824.00     n,l -        E,l             R_int
#                                           1 0 -   419.41 1      -2.74612E-02
#                                           2 0 -   800.93 1      -5.83607E-03
#                                           2 1 -   812.51 0      -8.89173E-04
#                                           2 1 -   812.51 2      -2.00861E-03
#
   824.00000  1.29083E-01  1.22815E-01  5.54695E-03  7.21441E-04
#
#                       P.E. =   825.00     n,l -        E,l             R_int
#                                           1 0 -   420.41 1      -2.74010E-02
#                                           2 0 -   801.93 1      -5.82353E-03
#                                           2 1 -   813.51 0      -8.86747E-04
#                                           2 1 -   813.51 2      -2.00321E-03
#
